t,rail,mW,zone,C
1780554142.713628,,,gpu-thermal,62.5
1780554142.713628,,,soc0-thermal,59.843
1780554142.713628,,,soc1-thermal,58.875
1780554142.713628,,,soc2-thermal,60.0
1780554142.713628,,,tj-thermal,62.218
1780554142.819072,VDD_IN,9509.632,,
1780554142.819072,VDD_CPU_GPU_CV,3805.504,,
1780554142.819072,VDD_SOC,2121.984,,
1780554142.819072,,,cpu-thermal,61.312
1780554142.819072,,,gpu-thermal,62.437
1780554142.819072,,,soc0-thermal,59.687
1780554142.819072,,,soc1-thermal,59.0
1780554142.819072,,,soc2-thermal,59.875
1780554142.819072,,,tj-thermal,62.437
1780554142.924449,VDD_IN,9721.92,,
1780554142.924449,VDD_CPU_GPU_CV,3923.2,,
1780554142.924449,VDD_SOC,2161.28,,
1780554142.924449,,,cpu-thermal,61.25
1780554142.924449,,,gpu-thermal,62.437
1780554142.924449,,,soc0-thermal,59.75
1780554142.924449,,,soc1-thermal,59.0
1780554142.924449,,,soc2-thermal,59.937
1780554142.924449,,,tj-thermal,62.437
1780554143.0297842,VDD_IN,9840.0,,
1780554143.0297842,VDD_CPU_GPU_CV,4001.664,,
1780554143.0297842,VDD_SOC,2200.576,,
1780554143.0297842,,,cpu-thermal,61.343
1780554143.0297842,,,gpu-thermal,62.375
1780554143.0297842,,,soc0-thermal,59.843
1780554143.0297842,,,soc1-thermal,59.125
1780554143.0297842,,,soc2-thermal,59.937
1780554143.0297842,,,tj-thermal,62.375
1780554143.1352386,VDD_IN,9761.28,,
1780554143.1352386,VDD_CPU_GPU_CV,3962.432,,
1780554143.1352386,VDD_SOC,2161.28,,
1780554143.1352386,,,cpu-thermal,61.593
1780554143.1352386,,,gpu-thermal,62.468
1780554143.1352386,,,soc0-thermal,59.843
1780554143.1352386,,,soc1-thermal,58.968
1780554143.1352386,,,soc2-thermal,60.0
1780554143.1352386,,,tj-thermal,62.343
1780554143.2409196,VDD_IN,9603.84,,
1780554143.2409196,VDD_CPU_GPU_CV,3883.968,,
1780554143.2409196,VDD_SOC,2161.28,,
1780554143.2409196,,,cpu-thermal,61.312
1780554143.2409196,,,gpu-thermal,62.375
1780554143.2409196,,,soc0-thermal,59.75
1780554143.2409196,,,soc1-thermal,59.0
1780554143.2409196,,,soc2-thermal,59.906
1780554143.2409196,,,tj-thermal,62.375
1780554143.3463278,VDD_IN,9525.12,,
1780554143.3463278,VDD_CPU_GPU_CV,3844.736,,
1780554143.3463278,VDD_SOC,2121.984,,
1780554143.3463278,,,cpu-thermal,61.437
1780554143.3463278,,,gpu-thermal,62.343
1780554143.3463278,,,soc0-thermal,59.843
1780554143.3463278,,,soc1-thermal,59.062
1780554143.3463278,,,soc2-thermal,60.031
1780554143.3463278,,,tj-thermal,62.343
1780554143.4518583,VDD_IN,9485.76,,
1780554143.4518583,VDD_CPU_GPU_CV,3805.504,,
1780554143.4518583,VDD_SOC,2121.984,,
1780554143.4518583,,,cpu-thermal,61.5
1780554143.4518583,,,gpu-thermal,62.218
1780554143.4518583,,,soc0-thermal,59.875
1780554143.4518583,,,soc1-thermal,59.031
1780554143.4518583,,,soc2-thermal,59.968
1780554143.4518583,,,tj-thermal,62.218
1780554143.5575843,VDD_IN,9485.76,,
1780554143.5575843,VDD_CPU_GPU_CV,3805.504,,
1780554143.5575843,VDD_SOC,2121.984,,
1780554143.5575843,,,cpu-thermal,61.625
1780554143.5575843,,,gpu-thermal,62.406
1780554143.5575843,,,soc0-thermal,59.906
1780554143.5575843,,,soc1-thermal,59.0
1780554143.5575843,,,soc2-thermal,60.0
1780554143.5575843,,,tj-thermal,62.625
1780554143.6630733,VDD_IN,9407.04,,
1780554143.6630733,VDD_CPU_GPU_CV,3766.272,,
1780554143.6630733,VDD_SOC,2121.984,,
1780554143.6630733,,,cpu-thermal,61.312
1780554143.6630733,,,gpu-thermal,62.312
1780554143.6630733,,,soc0-thermal,59.875
1780554143.6630733,,,soc1-thermal,59.093
1780554143.6630733,,,soc2-thermal,59.937
1780554143.6630733,,,tj-thermal,62.312
1780554143.7684457,VDD_IN,9367.68,,
1780554143.7684457,VDD_CPU_GPU_CV,3766.272,,
1780554143.7684457,VDD_SOC,2121.984,,
1780554143.7684457,,,cpu-thermal,61.531
1780554143.7684457,,,gpu-thermal,62.281
1780554143.7684457,,,soc0-thermal,59.875
1780554143.7684457,,,soc1-thermal,59.156
1780554143.7684457,,,soc2-thermal,60.0
1780554143.7684457,,,tj-thermal,62.281
1780554143.874714,VDD_IN,9603.84,,
1780554143.874714,VDD_CPU_GPU_CV,3883.968,,
1780554143.874714,VDD_SOC,2121.984,,
1780554143.874714,,,cpu-thermal,61.562
1780554143.874714,,,gpu-thermal,62.781
1780554143.874714,,,soc0-thermal,59.968
1780554143.874714,,,soc1-thermal,59.031
1780554143.874714,,,soc2-thermal,60.0
1780554143.874714,,,tj-thermal,62.781
1780554143.9802766,VDD_IN,9800.64,,
1780554143.9802766,VDD_CPU_GPU_CV,3962.432,,
1780554143.9802766,VDD_SOC,2161.28,,
1780554143.9802766,,,cpu-thermal,61.562
1780554143.9802766,,,gpu-thermal,62.562
1780554143.9802766,,,soc0-thermal,59.906
1780554143.9802766,,,soc1-thermal,59.062
1780554143.9802766,,,soc2-thermal,60.0
1780554143.9802766,,,tj-thermal,62.562
1780554144.0856667,VDD_IN,9863.296,,
1780554144.0856667,VDD_CPU_GPU_CV,4040.896,,
1780554144.0856667,VDD_SOC,2161.28,,
1780554144.0856667,,,cpu-thermal,61.531
1780554144.0856667,,,gpu-thermal,62.375
1780554144.0856667,,,soc0-thermal,59.875
1780554144.0856667,,,soc1-thermal,59.093
1780554144.0856667,,,soc2-thermal,60.062
1780554144.0856667,,,tj-thermal,62.468
1780554144.191449,VDD_IN,9863.296,,
1780554144.191449,VDD_CPU_GPU_CV,4034.304,,
1780554144.191449,VDD_SOC,2161.28,,
1780554144.191449,,,cpu-thermal,61.625
1780554144.191449,,,gpu-thermal,62.718
1780554144.191449,,,soc0-thermal,59.875
1780554144.191449,,,soc1-thermal,59.281
1780554144.191449,,,soc2-thermal,60.031
1780554144.191449,,,tj-thermal,62.437
1780554144.2976978,VDD_IN,9824.0,,
1780554144.2976978,VDD_CPU_GPU_CV,3995.136,,
1780554144.2976978,VDD_SOC,2161.28,,
1780554144.2976978,,,cpu-thermal,61.718
1780554144.2976978,,,gpu-thermal,62.406
1780554144.2976978,,,soc0-thermal,60.0
1780554144.2976978,,,soc1-thermal,59.093
1780554144.2976978,,,soc2-thermal,60.0
1780554144.2976978,,,tj-thermal,62.343
1780554144.4034467,VDD_IN,9706.112,,
1780554144.4034467,VDD_CPU_GPU_CV,3955.968,,
1780554144.4034467,VDD_SOC,2161.28,,
1780554144.4034467,,,cpu-thermal,61.531
1780554144.4034467,,,gpu-thermal,62.468
1780554144.4034467,,,soc0-thermal,59.906
1780554144.4034467,,,soc1-thermal,59.156
1780554144.4034467,,,soc2-thermal,60.093
1780554144.4034467,,,tj-thermal,62.468
1780554144.5091138,VDD_IN,9666.816,,
1780554144.5091138,VDD_CPU_GPU_CV,3916.8,,
1780554144.5091138,VDD_SOC,2121.984,,
1780554144.5091138,,,cpu-thermal,61.562
1780554144.5091138,,,gpu-thermal,62.406
1780554144.5091138,,,soc0-thermal,59.875
1780554144.5091138,,,soc1-thermal,59.218
1780554144.5091138,,,soc2-thermal,60.062
1780554144.5091138,,,tj-thermal,62.406
1780554144.614821,VDD_IN,9548.928,,
1780554144.614821,VDD_CPU_GPU_CV,3877.632,,
1780554144.614821,VDD_SOC,2121.984,,
1780554144.614821,,,cpu-thermal,61.656
1780554144.614821,,,gpu-thermal,62.312
1780554144.614821,,,soc0-thermal,59.968
1780554144.614821,,,soc1-thermal,59.375
1780554144.614821,,,soc2-thermal,60.187
1780554144.614821,,,tj-thermal,62.312
1780554144.720513,VDD_IN,9470.336,,
1780554144.720513,VDD_CPU_GPU_CV,3844.736,,
1780554144.720513,VDD_SOC,2121.984,,
1780554144.720513,,,cpu-thermal,61.531
1780554144.720513,,,gpu-thermal,62.718
1780554144.720513,,,soc0-thermal,59.937
1780554144.720513,,,soc1-thermal,59.156
1780554144.720513,,,soc2-thermal,60.062
1780554144.720513,,,tj-thermal,62.718
1780554144.826523,VDD_IN,9509.632,,
1780554144.826523,VDD_CPU_GPU_CV,3844.736,,
1780554144.826523,VDD_SOC,2121.984,,
1780554144.826523,,,cpu-thermal,61.531
1780554144.826523,,,gpu-thermal,62.468
1780554144.826523,,,soc0-thermal,59.906
1780554144.826523,,,soc1-thermal,59.156
1780554144.826523,,,soc2-thermal,60.031
1780554144.826523,,,tj-thermal,62.718
1780554144.9318824,VDD_IN,9706.112,,
1780554144.9318824,VDD_CPU_GPU_CV,3962.432,,
1780554144.9318824,VDD_SOC,2161.28,,
1780554144.9318824,,,cpu-thermal,61.593
1780554144.9318824,,,gpu-thermal,62.5
1780554144.9318824,,,soc0-thermal,59.937
1780554144.9318824,,,soc1-thermal,59.343
1780554144.9318824,,,soc2-thermal,60.125
1780554144.9318824,,,tj-thermal,62.656
1780554145.0378273,VDD_IN,9824.0,,
1780554145.0378273,VDD_CPU_GPU_CV,4001.664,,
1780554145.0378273,VDD_SOC,2161.28,,
1780554145.0378273,,,cpu-thermal,61.781
1780554145.0378273,,,gpu-thermal,62.75
1780554145.0378273,,,soc0-thermal,60.031
1780554145.0378273,,,soc1-thermal,59.187
1780554145.0378273,,,soc2-thermal,60.218
1780554145.0378273,,,tj-thermal,62.75
1780554145.1438491,VDD_IN,9784.704,,
1780554145.1438491,VDD_CPU_GPU_CV,3995.136,,
1780554145.1438491,VDD_SOC,2161.28,,
1780554145.1438491,,,cpu-thermal,61.562
1780554145.1438491,,,gpu-thermal,62.656
1780554145.1438491,,,soc0-thermal,59.875
1780554145.1438491,,,soc1-thermal,59.125
1780554145.1438491,,,soc2-thermal,60.125
1780554145.1438491,,,tj-thermal,62.656
1780554145.2495944,VDD_IN,9706.112,,
1780554145.2495944,VDD_CPU_GPU_CV,3955.968,,
1780554145.2495944,VDD_SOC,2161.28,,
1780554145.2495944,,,cpu-thermal,61.531
1780554145.2495944,,,gpu-thermal,62.531
1780554145.2495944,,,soc0-thermal,60.0
1780554145.2495944,,,soc1-thermal,59.312
1780554145.2495944,,,soc2-thermal,60.125
1780554145.2495944,,,tj-thermal,62.531
1780554145.3553057,VDD_IN,9627.52,,
1780554145.3553057,VDD_CPU_GPU_CV,3923.2,,
1780554145.3553057,VDD_SOC,2161.28,,
1780554145.3553057,,,cpu-thermal,61.656
1780554145.3553057,,,gpu-thermal,62.531
1780554145.3553057,,,soc0-thermal,60.062
1780554145.3553057,,,soc1-thermal,59.218
1780554145.3553057,,,soc2-thermal,60.25
1780554145.3553057,,,tj-thermal,62.531
1780554145.4610662,VDD_IN,9548.928,,
1780554145.4610662,VDD_CPU_GPU_CV,3883.968,,
1780554145.4610662,VDD_SOC,2121.984,,
1780554145.4610662,,,cpu-thermal,61.781
1780554145.4610662,,,gpu-thermal,62.562
1780554145.4610662,,,soc0-thermal,59.906
1780554145.4610662,,,soc1-thermal,59.218
1780554145.4610662,,,soc2-thermal,60.281
1780554145.4610662,,,tj-thermal,62.468
1780554145.566425,VDD_IN,9509.632,,
1780554145.566425,VDD_CPU_GPU_CV,3844.736,,
1780554145.566425,VDD_SOC,2121.984,,
1780554145.566425,,,cpu-thermal,62.0
1780554145.566425,,,gpu-thermal,62.562
1780554145.566425,,,soc0-thermal,59.968
1780554145.566425,,,soc1-thermal,59.218
1780554145.566425,,,soc2-thermal,60.187
1780554145.566425,,,tj-thermal,62.562
1780554145.6722088,VDD_IN,9470.336,,
1780554145.6722088,VDD_CPU_GPU_CV,3844.736,,
1780554145.6722088,VDD_SOC,2121.984,,
1780554145.6722088,,,cpu-thermal,61.718
1780554145.6722088,,,gpu-thermal,62.562
1780554145.6722088,,,soc0-thermal,59.968
1780554145.6722088,,,soc1-thermal,59.312
1780554145.6722088,,,soc2-thermal,60.218
1780554145.6722088,,,tj-thermal,62.562
1780554145.777837,VDD_IN,9407.04,,
1780554145.777837,VDD_CPU_GPU_CV,3805.504,,
1780554145.777837,VDD_SOC,2121.984,,
1780554145.777837,,,cpu-thermal,61.687
1780554145.777837,,,gpu-thermal,62.468
1780554145.777837,,,soc0-thermal,60.0
1780554145.777837,,,soc1-thermal,59.218
1780554145.777837,,,soc2-thermal,60.218
1780554145.777837,,,tj-thermal,62.468
1780554145.8836246,VDD_IN,9682.56,,
1780554145.8836246,VDD_CPU_GPU_CV,3923.2,,
1780554145.8836246,VDD_SOC,2161.28,,
1780554145.8836246,,,cpu-thermal,61.75
1780554145.8836246,,,gpu-thermal,62.968
1780554145.8836246,,,soc0-thermal,60.0
1780554145.8836246,,,soc1-thermal,59.125
1780554145.8836246,,,soc2-thermal,60.093
1780554145.8836246,,,tj-thermal,62.968
1780554145.9890924,VDD_IN,9840.0,,
1780554145.9890924,VDD_CPU_GPU_CV,4001.664,,
1780554145.9890924,VDD_SOC,2161.28,,
1780554145.9890924,,,cpu-thermal,61.593
1780554145.9890924,,,gpu-thermal,62.718
1780554145.9890924,,,soc0-thermal,60.0
1780554145.9890924,,,soc1-thermal,59.343
1780554145.9890924,,,soc2-thermal,60.281
1780554145.9890924,,,tj-thermal,62.875
1780554146.0945127,VDD_IN,9745.408,,
1780554146.0945127,VDD_CPU_GPU_CV,3962.432,,
1780554146.0945127,VDD_SOC,2161.28,,
1780554146.0945127,,,cpu-thermal,61.718
1780554146.0945127,,,gpu-thermal,62.531
1780554146.0945127,,,soc0-thermal,60.062
1780554146.0945127,,,soc1-thermal,59.406
1780554146.0945127,,,soc2-thermal,60.312
1780554146.0945127,,,tj-thermal,62.531
1780554146.200107,VDD_IN,9666.816,,
1780554146.200107,VDD_CPU_GPU_CV,3923.2,,
1780554146.200107,VDD_SOC,2161.28,,
1780554146.200107,,,cpu-thermal,61.718
1780554146.200107,,,gpu-thermal,62.843
1780554146.200107,,,soc0-thermal,60.156
1780554146.200107,,,soc1-thermal,59.218
1780554146.200107,,,soc2-thermal,60.25
1780554146.200107,,,tj-thermal,62.843
1780554146.3056836,VDD_IN,9588.224,,
1780554146.3056836,VDD_CPU_GPU_CV,3883.968,,
1780554146.3056836,VDD_SOC,2161.28,,
1780554146.3056836,,,cpu-thermal,61.781
1780554146.3056836,,,gpu-thermal,62.812
1780554146.3056836,,,soc0-thermal,60.031
1780554146.3056836,,,soc1-thermal,59.406
1780554146.3056836,,,soc2-thermal,60.218
1780554146.3056836,,,tj-thermal,62.812
1780554146.411895,VDD_IN,9509.632,,
1780554146.411895,VDD_CPU_GPU_CV,3844.736,,
1780554146.411895,VDD_SOC,2121.984,,
1780554146.411895,,,cpu-thermal,61.656
1780554146.411895,,,gpu-thermal,62.593
1780554146.411895,,,soc0-thermal,60.062
1780554146.411895,,,soc1-thermal,59.375
1780554146.411895,,,soc2-thermal,60.25
1780554146.411895,,,tj-thermal,62.593
1780554146.5173664,VDD_IN,9509.632,,
1780554146.5173664,VDD_CPU_GPU_CV,3844.736,,
1780554146.5173664,VDD_SOC,2121.984,,
1780554146.5173664,,,cpu-thermal,61.75
1780554146.5173664,,,gpu-thermal,62.781
1780554146.5173664,,,soc0-thermal,60.125
1780554146.5173664,,,soc1-thermal,59.437
1780554146.5173664,,,soc2-thermal,60.281
1780554146.5173664,,,tj-thermal,62.656
1780554146.6231425,VDD_IN,9431.04,,
1780554146.6231425,VDD_CPU_GPU_CV,3805.504,,
1780554146.6231425,VDD_SOC,2121.984,,
1780554146.6231425,,,cpu-thermal,61.75
1780554146.6231425,,,gpu-thermal,62.687
1780554146.6231425,,,soc0-thermal,60.125
1780554146.6231425,,,soc1-thermal,59.312
1780554146.6231425,,,soc2-thermal,60.281
1780554146.6231425,,,tj-thermal,62.562
1780554146.728649,VDD_IN,9391.744,,
1780554146.728649,VDD_CPU_GPU_CV,3766.272,,
1780554146.728649,VDD_SOC,2121.984,,
1780554146.728649,,,cpu-thermal,61.718
1780554146.728649,,,gpu-thermal,62.625
1780554146.728649,,,soc0-thermal,60.062
1780554146.728649,,,soc1-thermal,59.437
1780554146.728649,,,soc2-thermal,60.343
1780554146.728649,,,tj-thermal,62.625
1780554146.8345656,VDD_IN,9485.76,,
1780554146.8345656,VDD_CPU_GPU_CV,3805.504,,
1780554146.8345656,VDD_SOC,2121.984,,
1780554146.8345656,,,cpu-thermal,61.562
1780554146.8345656,,,gpu-thermal,62.687
1780554146.8345656,,,soc0-thermal,60.156
1780554146.8345656,,,soc1-thermal,59.406
1780554146.8345656,,,soc2-thermal,60.343
1780554146.8345656,,,tj-thermal,62.687
1780554146.94035,VDD_IN,9721.92,,
1780554146.94035,VDD_CPU_GPU_CV,3962.432,,
1780554146.94035,VDD_SOC,2161.28,,
1780554146.94035,,,cpu-thermal,61.656
1780554146.94035,,,gpu-thermal,62.718
1780554146.94035,,,soc0-thermal,60.25
1780554146.94035,,,soc1-thermal,59.375
1780554146.94035,,,soc2-thermal,60.437
1780554146.94035,,,tj-thermal,62.718
1780554147.0464165,VDD_IN,9761.28,,
1780554147.0464165,VDD_CPU_GPU_CV,3962.432,,
1780554147.0464165,VDD_SOC,2161.28,,
1780554147.0464165,,,cpu-thermal,61.625
1780554147.0464165,,,gpu-thermal,63.031
1780554147.0464165,,,soc0-thermal,60.125
1780554147.0464165,,,soc1-thermal,59.343
1780554147.0464165,,,soc2-thermal,60.312
1780554147.0464165,,,tj-thermal,63.031
1780554147.1517994,VDD_IN,9643.2,,
1780554147.1517994,VDD_CPU_GPU_CV,3923.2,,
1780554147.1517994,VDD_SOC,2161.28,,
1780554147.1517994,,,cpu-thermal,61.562
1780554147.1517994,,,gpu-thermal,62.687
1780554147.1517994,,,soc0-thermal,60.187
1780554147.1517994,,,soc1-thermal,59.406
1780554147.1517994,,,soc2-thermal,60.312
1780554147.1517994,,,tj-thermal,62.843
1780554147.257522,VDD_IN,9564.48,,
1780554147.257522,VDD_CPU_GPU_CV,3844.736,,
1780554147.257522,VDD_SOC,2121.984,,
1780554147.257522,,,cpu-thermal,61.687
1780554147.257522,,,gpu-thermal,62.625
1780554147.257522,,,soc0-thermal,60.187
1780554147.257522,,,soc1-thermal,59.531
1780554147.257522,,,soc2-thermal,60.406
1780554147.257522,,,tj-thermal,62.718
1780554147.3632758,VDD_IN,9470.336,,
1780554147.3632758,VDD_CPU_GPU_CV,3805.504,,
1780554147.3632758,VDD_SOC,2121.984,,
1780554147.3632758,,,cpu-thermal,62.093
1780554147.3632758,,,gpu-thermal,62.937
1780554147.3632758,,,soc0-thermal,60.25
1780554147.3632758,,,soc1-thermal,59.375
1780554147.3632758,,,soc2-thermal,60.437
1780554147.3632758,,,tj-thermal,62.937
1780554147.468988,VDD_IN,9470.336,,
1780554147.468988,VDD_CPU_GPU_CV,3766.272,,
1780554147.468988,VDD_SOC,2121.984,,
1780554147.468988,,,cpu-thermal,62.093
1780554147.468988,,,gpu-thermal,62.843
1780554147.468988,,,soc0-thermal,60.093
1780554147.468988,,,soc1-thermal,59.406
1780554147.468988,,,soc2-thermal,60.375
1780554147.468988,,,tj-thermal,62.843
1780554147.5745902,VDD_IN,9470.336,,
1780554147.5745902,VDD_CPU_GPU_CV,3766.272,,
1780554147.5745902,VDD_SOC,2121.984,,
1780554147.5745902,,,cpu-thermal,61.718
1780554147.5745902,,,gpu-thermal,62.75
1780554147.5745902,,,soc0-thermal,60.062
1780554147.5745902,,,soc1-thermal,59.468
1780554147.5745902,,,soc2-thermal,60.437
1780554147.5745902,,,tj-thermal,62.75
1780554147.6803997,VDD_IN,9391.744,,
1780554147.6803997,VDD_CPU_GPU_CV,3727.04,,
1780554147.6803997,VDD_SOC,2121.984,,
1780554147.6803997,,,cpu-thermal,61.875
1780554147.6803997,,,gpu-thermal,62.906
1780554147.6803997,,,soc0-thermal,60.218
1780554147.6803997,,,soc1-thermal,59.406
1780554147.6803997,,,soc2-thermal,60.437
1780554147.6803997,,,tj-thermal,62.687
1780554147.7861652,VDD_IN,9431.04,,
1780554147.7861652,VDD_CPU_GPU_CV,3766.272,,
1780554147.7861652,VDD_SOC,2121.984,,
1780554147.7861652,,,cpu-thermal,61.906
1780554147.7861652,,,gpu-thermal,62.843
1780554147.7861652,,,soc0-thermal,60.312
1780554147.7861652,,,soc1-thermal,59.468
1780554147.7861652,,,soc2-thermal,60.343
1780554147.7861652,,,tj-thermal,62.625
1780554147.8921163,VDD_IN,9627.52,,
1780554147.8921163,VDD_CPU_GPU_CV,3883.968,,
1780554147.8921163,VDD_SOC,2161.28,,
1780554147.8921163,,,cpu-thermal,62.062
1780554147.8921163,,,gpu-thermal,62.875
1780554147.8921163,,,soc0-thermal,60.093
1780554147.8921163,,,soc1-thermal,59.406
1780554147.8921163,,,soc2-thermal,60.343
1780554147.8921163,,,tj-thermal,62.875
1780554147.9974296,VDD_IN,9840.0,,
1780554147.9974296,VDD_CPU_GPU_CV,3962.432,,
1780554147.9974296,VDD_SOC,2161.28,,
1780554147.9974296,,,cpu-thermal,61.812
1780554147.9974296,,,gpu-thermal,62.906
1780554147.9974296,,,soc0-thermal,60.156
1780554147.9974296,,,soc1-thermal,59.5
1780554147.9974296,,,soc2-thermal,60.437
1780554147.9974296,,,tj-thermal,62.906
1780554148.1026947,VDD_IN,9666.816,,
1780554148.1026947,VDD_CPU_GPU_CV,3923.2,,
1780554148.1026947,VDD_SOC,2161.28,,
1780554148.1026947,,,cpu-thermal,61.906
1780554148.1026947,,,gpu-thermal,62.718
1780554148.1026947,,,soc0-thermal,60.312
1780554148.1026947,,,soc1-thermal,59.593
1780554148.1026947,,,soc2-thermal,60.5
1780554148.1026947,,,tj-thermal,62.718
1780554148.2083366,VDD_IN,9548.928,,
1780554148.2083366,VDD_CPU_GPU_CV,3844.736,,
1780554148.2083366,VDD_SOC,2121.984,,
1780554148.2083366,,,cpu-thermal,61.968
1780554148.2083366,,,gpu-thermal,63.031
1780554148.2083366,,,soc0-thermal,60.187
1780554148.2083366,,,soc1-thermal,59.468
1780554148.2083366,,,soc2-thermal,60.406
1780554148.2083366,,,tj-thermal,63.031
1780554148.3142855,VDD_IN,9431.04,,
1780554148.3142855,VDD_CPU_GPU_CV,3766.272,,
1780554148.3142855,VDD_SOC,2121.984,,
1780554148.3142855,,,cpu-thermal,61.781
1780554148.3142855,,,gpu-thermal,62.687
1780554148.3142855,,,soc0-thermal,60.25
1780554148.3142855,,,soc1-thermal,59.437
1780554148.3142855,,,soc2-thermal,60.375
1780554148.3142855,,,tj-thermal,62.906
1780554148.4198556,VDD_IN,9391.744,,
1780554148.4198556,VDD_CPU_GPU_CV,3766.272,,
1780554148.4198556,VDD_SOC,2121.984,,
1780554148.4198556,,,cpu-thermal,61.843
1780554148.4198556,,,gpu-thermal,62.718
1780554148.4198556,,,soc0-thermal,60.281
1780554148.4198556,,,soc1-thermal,59.562
1780554148.4198556,,,soc2-thermal,60.437
1780554148.4198556,,,tj-thermal,62.718
1780554148.5253274,VDD_IN,9352.448,,
1780554148.5253274,VDD_CPU_GPU_CV,3766.272,,
1780554148.5253274,VDD_SOC,2121.984,,
1780554148.5253274,,,cpu-thermal,61.968
1780554148.5253274,,,gpu-thermal,62.968
1780554148.5253274,,,soc0-thermal,60.375
1780554148.5253274,,,soc1-thermal,59.406
1780554148.5253274,,,soc2-thermal,60.531
1780554148.5253274,,,tj-thermal,62.968
1780554148.6313639,VDD_IN,9352.448,,
1780554148.6313639,VDD_CPU_GPU_CV,3727.04,,
1780554148.6313639,VDD_SOC,2121.984,,
1780554148.6313639,,,cpu-thermal,61.812
1780554148.6313639,,,gpu-thermal,62.843
1780554148.6313639,,,soc0-thermal,60.218
1780554148.6313639,,,soc1-thermal,59.531
1780554148.6313639,,,soc2-thermal,60.406
1780554148.6313639,,,tj-thermal,62.843
1780554148.7367957,VDD_IN,9352.448,,
1780554148.7367957,VDD_CPU_GPU_CV,3727.04,,
1780554148.7367957,VDD_SOC,2121.984,,
1780554148.7367957,,,cpu-thermal,61.906
1780554148.7367957,,,gpu-thermal,62.906
1780554148.7367957,,,soc0-thermal,60.187
1780554148.7367957,,,soc1-thermal,59.437
1780554148.7367957,,,soc2-thermal,60.468
1780554148.7367957,,,tj-thermal,62.906
1780554148.842662,VDD_IN,9509.632,,
1780554148.842662,VDD_CPU_GPU_CV,3805.504,,
1780554148.842662,VDD_SOC,2121.984,,
1780554148.842662,,,cpu-thermal,61.843
1780554148.842662,,,gpu-thermal,63.218
1780554148.842662,,,soc0-thermal,60.375
1780554148.842662,,,soc1-thermal,59.625
1780554148.842662,,,soc2-thermal,60.437
1780554148.842662,,,tj-thermal,62.906
1780554148.94798,VDD_IN,9745.408,,
1780554148.94798,VDD_CPU_GPU_CV,3962.432,,
1780554148.94798,VDD_SOC,2161.28,,
1780554148.94798,,,cpu-thermal,61.906
1780554148.94798,,,gpu-thermal,63.218
1780554148.94798,,,soc0-thermal,60.187
1780554148.94798,,,soc1-thermal,59.406
1780554148.94798,,,soc2-thermal,60.468
1780554148.94798,,,tj-thermal,63.218
1780554149.0539827,VDD_IN,9745.408,,
1780554149.0539827,VDD_CPU_GPU_CV,3962.432,,
1780554149.0539827,VDD_SOC,2161.28,,
1780554149.0539827,,,cpu-thermal,61.937
1780554149.0539827,,,gpu-thermal,62.937
1780554149.0539827,,,soc0-thermal,60.218
1780554149.0539827,,,soc1-thermal,59.593
1780554149.0539827,,,soc2-thermal,60.531
1780554149.0539827,,,tj-thermal,62.937
1780554149.159722,VDD_IN,9627.52,,
1780554149.159722,VDD_CPU_GPU_CV,3883.968,,
1780554149.159722,VDD_SOC,2161.28,,
1780554149.159722,,,cpu-thermal,61.937
1780554149.159722,,,gpu-thermal,62.843
1780554149.159722,,,soc0-thermal,60.312
1780554149.159722,,,soc1-thermal,59.687
1780554149.159722,,,soc2-thermal,60.437
1780554149.159722,,,tj-thermal,62.843
1780554149.2651505,VDD_IN,9509.632,,
1780554149.2651505,VDD_CPU_GPU_CV,3805.504,,
1780554149.2651505,VDD_SOC,2121.984,,
1780554149.2651505,,,cpu-thermal,62.093
1780554149.2651505,,,gpu-thermal,62.75
1780554149.2651505,,,soc0-thermal,60.375
1780554149.2651505,,,soc1-thermal,59.531
1780554149.2651505,,,soc2-thermal,60.5
1780554149.2651505,,,tj-thermal,62.75
1780554149.3705645,VDD_IN,9431.04,,
1780554149.3705645,VDD_CPU_GPU_CV,3766.272,,
1780554149.3705645,VDD_SOC,2121.984,,
1780554149.3705645,,,cpu-thermal,62.218
1780554149.3705645,,,gpu-thermal,62.875
1780554149.3705645,,,soc0-thermal,60.312
1780554149.3705645,,,soc1-thermal,59.5
1780554149.3705645,,,soc2-thermal,60.437
1780554149.3705645,,,tj-thermal,63.187
1780554149.4765494,VDD_IN,9391.744,,
1780554149.4765494,VDD_CPU_GPU_CV,3727.04,,
1780554149.4765494,VDD_SOC,2121.984,,
1780554149.4765494,,,cpu-thermal,61.875
1780554149.4765494,,,gpu-thermal,62.812
1780554149.4765494,,,soc0-thermal,60.343
1780554149.4765494,,,soc1-thermal,59.593
1780554149.4765494,,,soc2-thermal,60.531
1780554149.4765494,,,tj-thermal,62.812
1780554149.5820334,VDD_IN,9352.448,,
1780554149.5820334,VDD_CPU_GPU_CV,3727.04,,
1780554149.5820334,VDD_SOC,2121.984,,
1780554149.5820334,,,cpu-thermal,61.843
1780554149.5820334,,,gpu-thermal,62.687
1780554149.5820334,,,soc0-thermal,60.375
1780554149.5820334,,,soc1-thermal,59.718
1780554149.5820334,,,soc2-thermal,60.593
1780554149.5820334,,,tj-thermal,62.687
1780554149.6876202,VDD_IN,9352.448,,
1780554149.6876202,VDD_CPU_GPU_CV,3727.04,,
